NPS,CBR,NeighborDispersion,Disruption,celltype,is_rare,batch
0.75,0.4666666666666667,0.08143295686783858,0.020358239216959645,gamma,0,smartseq2
0.7058823529411765,0.43333333333333335,0.105347228292523,0.030984478909565585,gamma,0,smartseq2
0.7647058823529411,0.43333333333333335,0.13093924608252966,0.030809234372359925,gamma,0,smartseq2
0.7333333333333333,0.5,0.13411647737141436,0.0357643939657105,gamma,0,smartseq2
0.7368421052631579,0.36666666666666664,0.11220855838523158,0.02952856799611358,gamma,0,smartseq2
0.9375,0.4666666666666667,0.12851761266557848,0.008032350791598655,gamma,0,smartseq2
0.6666666666666666,0.5,0.08269973650845112,0.02756657883615038,gamma,0,smartseq2
0.7777777777777778,0.4,0.1632900521013945,0.03628667824475433,gamma,0,smartseq2
0.8125,0.4666666666666667,0.11088347280143958,0.020790651150269922,gamma,0,smartseq2
0.6666666666666666,0.5,0.1393875403805437,0.046462513460181244,gamma,0,smartseq2
0.7333333333333333,0.5,0.08632371174429447,0.023019656465145196,gamma,0,smartseq2
0.6470588235294118,0.43333333333333335,0.1423096681931477,0.050226941715228596,gamma,0,smartseq2
0.625,0.4666666666666667,0.15266069085761536,0.05724775907160576,gamma,0,smartseq2
0.75,0.6,0.13224199987508262,0.033060499968770654,gamma,0,smartseq2
0.8333333333333334,0.8,0.06300049542018868,0.010500082570031445,gamma,0,smartseq2
1.0,0.7333333333333333,0.07543351160945608,0.0,gamma,0,smartseq2
0.6666666666666666,0.3,0.08101264081240861,0.027004213604136205,gamma,0,smartseq2
0.6,0.5,0.11125481663038009,0.04450192665215204,gamma,0,smartseq2
0.75,0.4666666666666667,0.11279994791739717,0.028199986979349292,gamma,0,smartseq2
0.6428571428571429,0.5333333333333333,0.09636834575663644,0.034417266341655865,gamma,0,smartseq2
0.8333333333333334,0.4,0.20956687975374372,0.03492781329229061,gamma,0,smartseq2
0.6666666666666666,0.6,0.07835709942672614,0.02611903314224205,gamma,0,smartseq2
0.7368421052631579,0.36666666666666664,0.20398961762513326,0.0536814783224035,gamma,0,smartseq2
0.6363636363636364,0.6333333333333333,0.1233472097822515,0.04485353082990964,gamma,0,smartseq2
0.8,0.3333333333333333,0.13687351541175338,0.02737470308235067,gamma,0,smartseq2
0.8571428571428571,0.5333333333333333,0.11806201834453933,0.016866002620648482,gamma,0,smartseq2
0.8666666666666667,0.5,0.14915004336522977,0.0198866724486973,gamma,0,smartseq2
0.625,0.7333333333333333,0.1465233362304413,0.05494625108641549,gamma,0,smartseq2
0.5882352941176471,0.43333333333333335,0.09625276802318411,0.03963349271542875,gamma,0,smartseq2
0.9090909090909091,0.6333333333333333,0.11867318338515244,0.010788471216832043,gamma,0,smartseq2
0.8823529411764706,0.43333333333333335,0.15137602743157477,0.017808944403714683,gamma,0,smartseq2
