NPS,CBR,NeighborDispersion,Disruption,celltype,is_rare,batch
1.0,0.9310344827586207,0.5413228221269919,0.0,gamma,0,smartseq2
1.0,0.8846153846153846,0.6457574889741681,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5628219881384439,0.0,gamma,0,smartseq2
1.0,0.88,0.6850060835168802,0.0,gamma,0,smartseq2
1.0,0.9,0.5600028464957728,0.0,gamma,0,smartseq2
1.0,0.88,0.6867259918041749,0.0,gamma,0,smartseq2
1.0,0.8846153846153846,0.6576038406864915,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5458738134538581,0.0,gamma,0,smartseq2
1.0,0.8666666666666667,0.7285047739552579,0.0,gamma,0,smartseq2
1.0,0.8518518518518519,0.7236549699989759,0.0,gamma,0,smartseq2
1.0,0.9259259259259259,0.5487141996747358,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5506405830456463,0.0,gamma,0,smartseq2
0.8571428571428571,0.7666666666666667,0.7483454049053453,0.10690648641504936,gamma,0,smartseq2
1.0,0.8888888888888888,0.6917698434600892,0.0,gamma,0,smartseq2
1.0,0.8695652173913043,0.6950160288954035,0.0,gamma,0,smartseq2
1.0,0.8888888888888888,0.682762003447037,0.0,gamma,0,smartseq2
1.0,0.8275862068965517,0.7157122053920267,0.0,gamma,0,smartseq2
1.0,0.8148148148148148,0.786667638640833,0.0,gamma,0,smartseq2
1.0,0.875,0.7088111888111888,0.0,gamma,0,smartseq2
1.0,0.9,0.6058900940211439,0.0,gamma,0,smartseq2
1.0,0.8846153846153846,0.6090532450919643,0.0,gamma,0,smartseq2
1.0,0.88,0.6852432452134611,0.0,gamma,0,smartseq2
1.0,0.9259259259259259,0.5398449701204727,0.0,gamma,0,smartseq2
1.0,0.9333333333333333,0.5859210930543768,0.0,gamma,0,smartseq2
1.0,0.8666666666666667,0.6887503362857048,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.6255343861896356,0.0,gamma,0,smartseq2
1.0,0.9166666666666666,0.5714812712727828,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5425488633977092,0.0,gamma,0,smartseq2
1.0,0.8214285714285714,0.7348888391330685,0.0,gamma,0,smartseq2
1.0,0.92,0.5769887893193925,0.0,gamma,0,smartseq2
1.0,0.8846153846153846,0.5953311915188312,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.5548018474451832,0.0,gamma,0,smartseq2
1.0,0.7857142857142857,0.7998288631200023,0.0,gamma,0,smartseq2
0.8,0.8214285714285714,0.7082652170366244,0.14165304340732485,gamma,0,smartseq2
1.0,0.8928571428571429,0.6119424383013363,0.0,gamma,0,smartseq2
1.0,0.9130434782608695,0.5816854379177536,0.0,gamma,0,smartseq2
1.0,0.7586206896551724,0.8489586858909272,0.0,gamma,0,smartseq2
1.0,0.9166666666666666,0.5861689464667871,0.0,gamma,0,smartseq2
0.8,0.8333333333333334,0.7545443090044728,0.15090886180089452,gamma,0,smartseq2
1.0,0.9090909090909091,0.5171643695098647,0.0,gamma,0,smartseq2
1.0,0.8846153846153846,0.651850795022798,0.0,gamma,0,smartseq2
1.0,0.9047619047619048,0.4804176017578847,0.0,gamma,0,smartseq2
1.0,0.8666666666666667,0.7167799884404501,0.0,gamma,0,smartseq2
1.0,0.88,0.6547760207030497,0.0,gamma,0,smartseq2
1.0,0.8214285714285714,0.7579103943958747,0.0,gamma,0,smartseq2
1.0,0.84,0.7542850696089713,0.0,gamma,0,smartseq2
1.0,0.92,0.5805741937387507,0.0,gamma,0,smartseq2
1.0,0.9047619047619048,0.6162659876732848,0.0,gamma,0,smartseq2
1.0,0.9166666666666666,0.536359262479888,0.0,gamma,0,smartseq2
1.0,0.9230769230769231,0.6224377459224816,0.0,gamma,0,smartseq2
1.0,0.9285714285714286,0.6436732292279574,0.0,acinar,0,celseq
0.75,0.8666666666666667,0.6000527643118857,0.15001319107797143,acinar,0,celseq
1.0,0.8333333333333334,0.7772332408222207,0.0,acinar,0,celseq
1.0,0.9333333333333333,0.590048511924908,0.0,acinar,0,celseq
0.75,0.8666666666666667,0.6696907560049778,0.16742268900124446,acinar,0,celseq
1.0,0.9,0.5807731013092144,0.0,acinar,0,celseq
1.0,0.9047619047619048,0.5970203437664346,0.0,acinar,0,celseq
1.0,0.9285714285714286,0.5460175614903835,0.0,acinar,0,celseq
1.0,0.9,0.48703684997058044,0.0,acinar,0,celseq
1.0,0.9,0.4081763161137696,0.0,acinar,0,celseq
1.0,0.9,0.688246992521006,0.0,acinar,0,celseq
1.0,0.8823529411764706,0.7193083015272144,0.0,acinar,0,celseq
1.0,0.9333333333333333,0.5087313133627356,0.0,acinar,0,celseq
1.0,0.8260869565217391,0.8384758056537654,0.0,acinar,0,celseq
1.0,0.9230769230769231,0.5923904836786446,0.0,acinar,0,celseq
