NPS,CBR,NeighborDispersion,Disruption,celltype,is_rare,batch
1.0,0.9666666666666667,0.09346990702536875,0.0,gamma,0,fluidigmc1
1.0,0.9666666666666667,0.08491124191248427,0.0,gamma,0,fluidigmc1
0.8,0.8333333333333334,0.08029360092510035,0.016058720185020067,gamma,0,fluidigmc1
1.0,0.9333333333333333,0.07957422373794973,0.0,gamma,0,fluidigmc1
1.0,0.9,0.13177944932639926,0.0,gamma,0,fluidigmc1
1.0,0.9666666666666667,0.09322382381580602,0.0,gamma,0,fluidigmc1
1.0,0.9666666666666667,0.08305116425623298,0.0,gamma,0,fluidigmc1
1.0,0.7666666666666667,0.24020294139532303,0.0,gamma,0,fluidigmc1
1.0,0.8333333333333334,0.19449259847107503,0.0,gamma,0,fluidigmc1
1.0,0.9666666666666667,0.07867561463778021,0.0,gamma,0,fluidigmc1
1.0,0.43333333333333335,0.10569852540355222,0.0,gamma,0,smartseq2
1.0,0.4,0.1014717874762658,0.0,gamma,0,smartseq2
1.0,0.6666666666666666,0.10053829205416452,0.0,gamma,0,smartseq2
1.0,0.7333333333333333,0.0897475550251947,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.11296283249798561,0.0,gamma,0,smartseq2
1.0,0.7333333333333333,0.11450059171953825,0.0,gamma,0,smartseq2
1.0,0.7,0.06373753723451024,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.08017879462997907,0.0,gamma,0,smartseq2
1.0,0.5,0.0692023214085202,0.0,gamma,0,smartseq2
1.0,0.7333333333333333,0.07378210951653141,0.0,gamma,0,smartseq2
1.0,0.6333333333333333,0.08065212358474218,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.13528708313842494,0.0,gamma,0,smartseq2
1.0,0.8,0.07988463747079946,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.1513270508004165,0.0,gamma,0,smartseq2
1.0,0.6333333333333333,0.09787075272356804,0.0,gamma,0,smartseq2
1.0,0.7,0.08309935508457994,0.0,gamma,0,smartseq2
1.0,0.5,0.10469010201096393,0.0,gamma,0,smartseq2
1.0,0.6333333333333333,0.0942500080151676,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.09407180918708058,0.0,gamma,0,smartseq2
1.0,0.6666666666666666,0.052502985448139715,0.0,gamma,0,smartseq2
1.0,0.7666666666666667,0.05399998694869436,0.0,gamma,0,smartseq2
1.0,0.6666666666666666,0.1012217786789965,0.0,gamma,0,smartseq2
1.0,0.6333333333333333,0.0729629278434922,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.08517020742277871,0.0,gamma,0,smartseq2
1.0,0.4,0.11136654598760504,0.0,gamma,0,smartseq2
1.0,0.3,0.11108784107776457,0.0,gamma,0,smartseq2
1.0,0.4666666666666667,0.0834555101408514,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.1079774528381681,0.0,gamma,0,smartseq2
1.0,0.7,0.06857002247810261,0.0,gamma,0,smartseq2
1.0,0.4666666666666667,0.07757496005413743,0.0,gamma,0,smartseq2
1.0,0.4666666666666667,0.07495476711809035,0.0,gamma,0,smartseq2
1.0,0.4666666666666667,0.07327719717858137,0.0,gamma,0,smartseq2
1.0,0.6666666666666666,0.1307675993538089,0.0,gamma,0,smartseq2
1.0,0.6666666666666666,0.11770382722187606,0.0,gamma,0,smartseq2
1.0,0.3,0.06645491948280477,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.1296597783283081,0.0,gamma,0,smartseq2
1.0,0.5666666666666667,0.0672869304727114,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.0869840543080424,0.0,gamma,0,smartseq2
1.0,0.16666666666666666,0.11500176741331349,0.0,gamma,0,smartseq2
1.0,0.23333333333333334,0.1045950178895746,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.10067449531222167,0.0,gamma,0,smartseq2
1.0,0.6333333333333333,0.10603623331030358,0.0,gamma,0,smartseq2
1.0,0.26666666666666666,0.10975818938972617,0.0,gamma,0,smartseq2
1.0,0.2,0.1369218562794357,0.0,gamma,0,smartseq2
1.0,0.6666666666666666,0.07879381491921297,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.10729271391890924,0.0,gamma,0,smartseq2
1.0,0.7666666666666667,0.10065435454963931,0.0,gamma,0,smartseq2
0.9545454545454546,0.26666666666666666,0.08732820102064473,0.003969463682756575,gamma,0,smartseq2
1.0,0.13333333333333333,0.15193854148403135,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.0791554373103271,0.0,gamma,0,smartseq2
1.0,0.6,0.11110579069832302,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.08500783164582099,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.12475851991972628,0.0,gamma,0,smartseq2
1.0,0.5,0.14065898022860274,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.10072517852839813,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.08661877024846033,0.0,gamma,0,smartseq2
0.9565217391304348,0.23333333333333334,0.11870874349930197,0.005161249717360952,gamma,0,smartseq2
1.0,0.9333333333333333,0.0735909692844605,0.0,gamma,0,smartseq2
1.0,0.8,0.060527761548597785,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.11118166240835783,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.10625991251263535,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.10866993789882747,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.10667549125303089,0.0,gamma,0,smartseq2
1.0,0.5666666666666667,0.0796883788622878,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.1120699347951393,0.0,gamma,0,smartseq2
1.0,0.5666666666666667,0.08754858598729204,0.0,gamma,0,smartseq2
1.0,0.6,0.08427501639936433,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.085129694491109,0.0,gamma,0,smartseq2
1.0,0.5666666666666667,0.10657494036420827,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.05536296389633777,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.09754974990355843,0.0,gamma,0,smartseq2
1.0,0.26666666666666666,0.0946903594221112,0.0,gamma,0,smartseq2
1.0,0.4,0.10967660377827941,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.10106143432125457,0.0,gamma,0,smartseq2
1.0,0.2,0.12685091518022593,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.11594996374554799,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.09182150967631317,0.0,gamma,0,smartseq2
1.0,0.7666666666666667,0.07793572278179148,0.0,gamma,0,smartseq2
1.0,0.5666666666666667,0.09605734717709596,0.0,gamma,0,smartseq2
0.8235294117647058,0.43333333333333335,0.09635634247540224,0.017004060436835694,gamma,0,smartseq2
1.0,0.36666666666666664,0.10938602918217498,0.0,gamma,0,smartseq2
1.0,0.2,0.10220124814449189,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.08284656170790099,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.07536285301650245,0.0,gamma,0,smartseq2
1.0,0.7666666666666667,0.05871309712387334,0.0,gamma,0,smartseq2
1.0,0.5666666666666667,0.06830104287047117,0.0,gamma,0,smartseq2
1.0,0.5,0.10824656461387194,0.0,gamma,0,smartseq2
1.0,0.3,0.1451391491912579,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.08128721794259401,0.0,gamma,0,smartseq2
1.0,0.5666666666666667,0.10194823195102852,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.0986715866226141,0.0,gamma,0,smartseq2
1.0,0.4,0.06041258438028898,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.09149161681632105,0.0,gamma,0,smartseq2
1.0,0.23333333333333334,0.0763858736692302,0.0,gamma,0,smartseq2
1.0,0.6,0.10988166197126521,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.10355776266576694,0.0,gamma,0,smartseq2
1.0,0.23333333333333334,0.09809179652779385,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.08406825818854823,0.0,gamma,0,smartseq2
0.95,0.3333333333333333,0.17447390871019486,0.00872369543550975,gamma,0,smartseq2
1.0,0.3333333333333333,0.17000406653068345,0.0,gamma,0,smartseq2
1.0,0.6,0.1351781920609861,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.10257892248858347,0.0,gamma,0,smartseq2
1.0,0.2,0.14357000762025077,0.0,gamma,0,smartseq2
1.0,0.6333333333333333,0.09134824449642177,0.0,gamma,0,smartseq2
1.0,0.6,0.10212267298836397,0.0,gamma,0,smartseq2
1.0,0.6333333333333333,0.0944979501708728,0.0,gamma,0,smartseq2
1.0,0.3,0.14787089344605472,0.0,gamma,0,smartseq2
1.0,0.26666666666666666,0.12234402077865977,0.0,gamma,0,smartseq2
1.0,0.6,0.1036679277536759,0.0,gamma,0,smartseq2
1.0,0.5,0.10823364231329183,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.10545803496828972,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.161540462235209,0.0,gamma,0,smartseq2
1.0,0.6333333333333333,0.07596208881224349,0.0,gamma,0,smartseq2
1.0,0.5666666666666667,0.1255178770229992,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.09237563816070546,0.0,gamma,0,smartseq2
1.0,0.3,0.14461560252271147,0.0,gamma,0,smartseq2
0.9473684210526315,0.36666666666666664,0.1202717056688187,0.006330089772043096,gamma,0,smartseq2
1.0,0.3333333333333333,0.10152953857015261,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.12886664371645817,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.09758639869691453,0.0,gamma,0,smartseq2
1.0,0.4666666666666667,0.10283539262684482,0.0,gamma,0,smartseq2
1.0,0.4,0.15223765893581104,0.0,gamma,0,smartseq2
1.0,0.4,0.12299571854173666,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.1332346482242758,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.1258691521958829,0.0,gamma,0,smartseq2
1.0,0.7,0.06351045567798567,0.0,gamma,0,smartseq2
1.0,0.6666666666666666,0.07527202494609439,0.0,gamma,0,smartseq2
1.0,0.4666666666666667,0.09924393614361075,0.0,gamma,0,smartseq2
1.0,0.3,0.1315133045836796,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.11735061231844444,0.0,gamma,0,smartseq2
1.0,0.4,0.14432822200630954,0.0,gamma,0,smartseq2
1.0,0.4,0.19100865787618343,0.0,gamma,0,smartseq2
1.0,0.8,0.08425445166700732,0.0,gamma,0,smartseq2
1.0,0.3,0.14668924835707875,0.0,gamma,0,smartseq2
1.0,0.4,0.1020989626987336,0.0,gamma,0,smartseq2
1.0,0.26666666666666666,0.21061878546384635,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.1532976223518204,0.0,gamma,0,smartseq2
0.9411764705882353,0.43333333333333335,0.13936932046778125,0.008198195321634193,gamma,0,smartseq2
1.0,0.16666666666666666,0.12828734776954842,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.08179810660223845,0.0,gamma,0,smartseq2
1.0,0.0,0.19105829768125507,0.0,gamma,0,smartseq2
1.0,0.06666666666666667,0.18199311913967026,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.08172366102500155,0.0,gamma,0,smartseq2
1.0,0.2,0.1322068030155841,0.0,gamma,0,smartseq2
1.0,0.3,0.12537957019708562,0.0,gamma,0,smartseq2
0.9444444444444444,0.4,0.16291099740170692,0.0090506109667615,gamma,0,smartseq2
1.0,0.3333333333333333,0.11117527687010235,0.0,gamma,0,smartseq2
1.0,0.23333333333333334,0.1645103661783099,0.0,gamma,0,smartseq2
1.0,0.3,0.167562680823226,0.0,gamma,0,smartseq2
1.0,0.3,0.18531115231598214,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.09635170497228066,0.0,gamma,0,smartseq2
1.0,0.4,0.10441043791251832,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.09902342678594284,0.0,gamma,0,smartseq2
1.0,0.5666666666666667,0.09884468210809437,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.10602112232879969,0.0,gamma,0,smartseq2
1.0,0.26666666666666666,0.17607362442625735,0.0,gamma,0,smartseq2
1.0,0.2,0.19493021374516328,0.0,gamma,0,smartseq2
0.9473684210526315,0.36666666666666664,0.23891522248544453,0.012574485393970778,gamma,0,smartseq2
1.0,0.6333333333333333,0.1340768221801558,0.0,gamma,0,smartseq2
1.0,0.3,0.20643104567245973,0.0,gamma,0,smartseq2
1.0,0.7666666666666667,0.07107335013249085,0.0,gamma,0,smartseq2
1.0,0.16666666666666666,0.21165970712749324,0.0,gamma,0,smartseq2
1.0,0.6666666666666666,0.08940408228220582,0.0,gamma,0,smartseq2
1.0,0.6,0.12818638719255032,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.13202217074864037,0.0,gamma,0,smartseq2
1.0,0.4666666666666667,0.12882640931080053,0.0,gamma,0,smartseq2
1.0,0.6,0.17960133070464127,0.0,gamma,0,smartseq2
1.0,0.6666666666666666,0.10520932023294338,0.0,gamma,0,smartseq2
1.0,0.3,0.09513387477431336,0.0,gamma,0,smartseq2
1.0,0.16666666666666666,0.13988611796669703,0.0,gamma,0,smartseq2
1.0,0.16666666666666666,0.2020978116234866,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.08946700149437584,0.0,gamma,0,smartseq2
1.0,0.8,0.11071220724492788,0.0,gamma,0,smartseq2
1.0,0.5,0.10606469569440241,0.0,gamma,0,smartseq2
1.0,0.7333333333333333,0.08832350057190921,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.0984346945607382,0.0,gamma,0,smartseq2
1.0,0.6666666666666666,0.06306550422886446,0.0,gamma,0,smartseq2
1.0,0.6,0.11631451831170674,0.0,gamma,0,smartseq2
1.0,0.4,0.12140185204886798,0.0,gamma,0,smartseq2
1.0,0.5,0.0737089787299359,0.0,gamma,0,smartseq2
0.9565217391304348,0.23333333333333334,0.1320881605098333,0.005742963500427531,gamma,0,smartseq2
1.0,0.5,0.14358243701569612,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.12209472704948267,0.0,gamma,0,smartseq2
1.0,0.13333333333333333,0.1987726062345314,0.0,gamma,0,smartseq2
1.0,0.6333333333333333,0.10752577545437243,0.0,gamma,0,smartseq2
1.0,0.4,0.11891318217851755,0.0,gamma,0,smartseq2
1.0,0.8666666666666667,0.08555294518152755,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.1531224934657032,0.0,gamma,0,smartseq2
1.0,0.6,0.06814007581282974,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.12805447556078733,0.0,gamma,0,smartseq2
1.0,0.26666666666666666,0.10020562870827399,0.0,gamma,0,smartseq2
1.0,0.5,0.12390078275536524,0.0,gamma,0,smartseq2
1.0,0.2,0.21399119805603126,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.11161244997516655,0.0,gamma,0,smartseq2
1.0,0.6,0.08842282189326085,0.0,gamma,0,smartseq2
0.9473684210526315,0.36666666666666664,0.15251919505609574,0.008027326055583994,gamma,0,smartseq2
1.0,0.43333333333333335,0.0963073108542154,0.0,gamma,0,smartseq2
1.0,0.5333333333333333,0.13235549978559627,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.109859598378215,0.0,gamma,0,smartseq2
0.9615384615384616,0.13333333333333333,0.21181293737466572,0.008146651437487138,gamma,0,smartseq2
1.0,0.4,0.16872143954651417,0.0,gamma,0,smartseq2
1.0,0.5666666666666667,0.07746653370085074,0.0,gamma,0,smartseq2
0.8181818181818182,0.6333333333333333,0.12459053322681392,0.02265282422305707,gamma,0,smartseq2
1.0,0.7,0.0984203750158978,0.0,gamma,0,smartseq2
1.0,0.3333333333333333,0.16685612365460525,0.0,gamma,0,smartseq2
1.0,0.4666666666666667,0.11178107590075986,0.0,gamma,0,smartseq2
1.0,0.36666666666666664,0.13205363529575748,0.0,gamma,0,smartseq2
1.0,0.26666666666666666,0.19641721455381736,0.0,gamma,0,smartseq2
1.0,0.1,0.13088219702395879,0.0,gamma,0,smartseq2
1.0,0.6,0.11048875837267434,0.0,gamma,0,smartseq2
1.0,0.7,0.07786575747006062,0.0,gamma,0,smartseq2
1.0,0.6,0.12612368887963382,0.0,gamma,0,smartseq2
1.0,0.43333333333333335,0.13016156735402765,0.0,gamma,0,smartseq2
1.0,0.8666666666666667,0.100512660944594,0.0,acinar,0,celseq
1.0,0.9,0.10564079460830757,0.0,acinar,0,celseq
1.0,0.9333333333333333,0.06948818082137931,0.0,acinar,0,celseq
1.0,0.9,0.159279446920477,0.0,acinar,0,celseq
1.0,0.7666666666666667,0.10078861203996928,0.0,acinar,0,celseq
1.0,0.8,0.12668317211588023,0.0,acinar,0,celseq
1.0,0.8,0.09844389986089593,0.0,acinar,0,celseq
1.0,0.9333333333333333,0.18483973327328906,0.0,acinar,0,celseq
1.0,0.9,0.0658883526233579,0.0,acinar,0,celseq
1.0,0.9,0.12493884394026461,0.0,acinar,0,celseq
0.0,1.0,0.045111825186260945,0.045111825186260945,acinar,0,celseq
1.0,0.9,0.1284213073674217,0.0,acinar,0,celseq
1.0,0.9,0.14496449437642633,0.0,acinar,0,celseq
1.0,0.9333333333333333,0.1330599539966722,0.0,acinar,0,celseq
1.0,0.9,0.07996638098443996,0.0,acinar,0,celseq
1.0,0.8333333333333334,0.14506532688363324,0.0,acinar,0,celseq
1.0,0.8,0.14845703970717797,0.0,acinar,0,celseq
1.0,0.9333333333333333,0.1319583872041906,0.0,acinar,0,celseq
0.0,1.0,0.0773508205347299,0.0773508205347299,acinar,0,celseq
1.0,0.8333333333333334,0.08907425291647755,0.0,acinar,0,celseq
1.0,0.9333333333333333,0.06063017320246779,0.0,acinar,0,celseq
1.0,0.8666666666666667,0.13740127120315077,0.0,acinar,0,celseq
0.0,1.0,0.04694059710050912,0.04694059710050912,acinar,0,celseq
