pre_cnem,post_cnem,cnem_delta,lntec,dcr,celltype,is_rare
0.23695659637451172,0.24880218505859375,0.011845588684082031,2.3328585136146103,0.015768933892607227,gamma,0
0.26134252548217773,0.278064489364624,0.01672196388244629,1.9264005199862906,0.023162683696954144,gamma,0
0.19259148836135864,0.23750025033950806,0.044908761978149414,7.7768266322776105,0.0588967563571599,gamma,0
0.16615134477615356,0.19349688291549683,0.02734553813934326,6.80220891802988,0.033906301860551984,gamma,0
0.1668054461479187,0.1958714723587036,0.029066026210784912,8.717200943543007,0.036145995586106865,gamma,0
0.1852918267250061,0.20650380849838257,0.021211981773376465,1.8365409869719236,0.026732304452822604,gamma,0
0.21806621551513672,0.24967414140701294,0.03160792589187622,7.864396393147109,0.042125598538143794,gamma,0
0.22951048612594604,0.24237841367721558,0.012867927551269531,1.2554580441153649,0.016984636899967043,gamma,0
0.16877907514572144,0.19843262434005737,0.029653549194335938,9.855210087292248,0.036994456230110065,gamma,0
0.16757899522781372,0.19103354215621948,0.02345454692840576,4.619784091038323,0.02899322549283628,gamma,0
0.18909364938735962,0.21721607446670532,0.028122425079345703,4.322979991505601,0.03592616578091645,gamma,0
0.26476413011550903,0.28970396518707275,0.02493983507156372,3.6935157478400815,0.03511188835248418,gamma,0
0.1466652750968933,0.18099921941757202,0.03433394432067871,7.16790571857189,0.04192174798204992,gamma,0
0.1742192506790161,0.1819482445716858,0.007728993892669678,2.2797936879123597,0.009448050005861724,gamma,0
0.2085009217262268,0.24693816900253296,0.03843724727630615,5.598756926981007,0.05104128996339404,gamma,0
0.23648250102996826,0.2728692889213562,0.03638678789138794,4.457571491918206,0.05004160508832157,gamma,0
0.24267911911010742,0.26427096128463745,0.02159184217453003,1.523367447837111,0.02934754649922611,gamma,0
0.17859899997711182,0.20091748237609863,0.022318482398986816,5.459885661959639,0.027930134756735225,gamma,0
0.1861335039138794,0.20392215251922607,0.01778864860534668,4.227866680334538,0.02234536315969563,gamma,0
0.21799570322036743,0.25528985261917114,0.03729414939880371,4.107749302802735,0.05007874477065811,gamma,0
0.23790967464447021,0.28315019607543945,0.04524052143096924,5.173230048174844,0.06311018177488438,gamma,0
0.21225935220718384,0.2525399923324585,0.04028064012527466,7.551800210546436,0.05389002717479282,gamma,0
0.15917712450027466,0.17033201456069946,0.011154890060424805,1.474241868850417,0.013445004816617586,gamma,0
0.14417344331741333,0.17885494232177734,0.034681499004364014,12.343589416304257,0.04223553278445774,gamma,0
0.19142383337020874,0.20827901363372803,0.016855180263519287,4.212386345468517,0.021289293265900136,gamma,0
0.2309592366218567,0.2524781823158264,0.021518945693969727,3.4643005006911207,0.028787046993003537,gamma,0
0.15084576606750488,0.17942935228347778,0.0285835862159729,6.179939435312714,0.03483379072297442,gamma,0
0.2669287919998169,0.28167974948883057,0.014750957489013672,1.7625530540853267,0.0205353496278528,gamma,0
0.16705280542373657,0.17878615856170654,0.01173335313796997,0.9084612246148965,0.014287817065308954,gamma,0
0.2262689471244812,0.25000429153442383,0.023735344409942627,0.7033896502219804,0.03164730696726653,gamma,0
0.22919529676437378,0.24449706077575684,0.015301764011383057,2.588982009645209,0.020253745176815642,gamma,0
0.17696619033813477,0.2018919587135315,0.02492576837539673,3.430898417994707,0.03123107033882147,gamma,0
0.2921474575996399,0.324021577835083,0.031874120235443115,3.9210709761876172,0.04715257054117455,gamma,0
0.1596861481666565,0.17586147785186768,0.01617532968521118,1.1953481407795132,0.019626954996655035,gamma,0
0.16918092966079712,0.18777740001678467,0.01859647035598755,4.987904442262879,0.0228957804872357,gamma,0
0.2587848901748657,0.28118324279785156,0.02239835262298584,6.559436357793054,0.031160031257711607,gamma,0
0.2223222851753235,0.2541441321372986,0.0318218469619751,1.3459427006922284,0.04266487445243633,gamma,0
0.16525083780288696,0.20056599378585815,0.03531515598297119,4.077747522533854,0.04417519858857672,gamma,0
0.22364765405654907,0.23510998487472534,0.01146233081817627,2.849902657121689,0.014985593472937354,gamma,0
0.2879706621170044,0.2924833297729492,0.004512667655944824,1.727725595017446,0.006378178558671492,gamma,0
0.23119616508483887,0.24972951412200928,0.01853334903717041,0.9841561476208345,0.024702223246169795,gamma,0
0.170832097530365,0.19980156421661377,0.02896946668624878,5.902565836858591,0.03620285343083427,gamma,0
0.2474725842475891,0.2722192406654358,0.02474665641784668,3.2521059070585356,0.03400290004983565,gamma,0
0.19017136096954346,0.2101151943206787,0.019943833351135254,2.3642855910590836,0.025249040376188834,gamma,0
0.16696929931640625,0.2079315185546875,0.04096221923828125,4.2887882878947075,0.05171550212872527,gamma,0
0.24445408582687378,0.2592163681983948,0.014762282371520996,1.367923387742241,0.019927927316129728,gamma,0
0.2092798948287964,0.2450777292251587,0.035797834396362305,5.266111036065414,0.04741923212785858,gamma,0
0.31586629152297974,0.3269100785255432,0.011043787002563477,1.5693315553203548,0.016407595256174964,gamma,0
0.23751521110534668,0.25102245807647705,0.013507246971130371,3.0633907974051557,0.01803424831196017,gamma,0
0.22813838720321655,0.23011475801467896,0.0019763708114624023,2.185890496302768,0.0025670979305511673,gamma,0
0.198652446269989,0.22539466619491577,0.026742219924926758,7.341918995405246,0.03452367129149664,gamma,0
0.2125239372253418,0.24186503887176514,0.02934110164642334,9.10340514148967,0.038701686574061624,gamma,0
0.16088777780532837,0.1880766749382019,0.027188897132873535,1.291047379923324,0.03348702555232552,gamma,0
0.14072877168655396,0.17868411540985107,0.03795534372329712,8.436285978036375,0.04621284506415885,gamma,0
0.21940994262695312,0.2842434048652649,0.06483346223831177,6.173254438089734,0.09058032113012862,gamma,0
0.20550203323364258,0.23794305324554443,0.032441020011901855,2.1007170112084492,0.04257033565544645,gamma,0
0.16665631532669067,0.19528615474700928,0.028629839420318604,4.915379131831552,0.035577664767676244,gamma,0
0.21424967050552368,0.28397029638290405,0.06972062587738037,7.59601055458645,0.09737113631624446,gamma,0
0.2214098572731018,0.24888533353805542,0.027475476264953613,6.6678464582852,0.036579602944480205,gamma,0
0.15474814176559448,0.21579569578170776,0.06104755401611328,7.1038468125951795,0.07784649189979452,gamma,0
0.20571738481521606,0.24424397945404053,0.03852659463882446,4.125317195277113,0.0509775557077174,gamma,0
