post_cnem,pre_cnem,celltype,is_rare,batch
0.26415145,0.26280957,Dendritic cell,0,D5
0.24715865,0.24499768,Plasma cell,0,D5
0.27411842,0.26817334,Plasma cell,0,D5
0.3454187,0.34813035,Macrophage,0,D5
0.27793217,0.27991974,Plasma cell,0,D5
0.2655776,0.262555,Plasma cell,0,D5
0.2544883,0.2544428,Macrophage,0,D5
0.2549361,0.2522592,Plasma cell,0,D5
0.21262872,0.21224773,Dendritic cell,0,D5
0.22115457,0.2210834,Dendritic cell,0,D5
0.24517083,0.25027317,Macrophage,0,D5
0.26939726,0.24908,Macrophage,0,D5
0.22780132,0.2251656,Macrophage,0,D5
0.24462771,0.22801936,Plasma cell,0,D5
0.22044891,0.21893561,Plasma cell,0,D5
0.2792747,0.26251066,Macrophage,0,D5
0.29590273,0.31578207,Plasma cell,0,D5
0.22405678,0.22609901,Macrophage,0,D5
0.3289994,0.2826755,Macrophage,0,D5
0.24385893,0.24591494,Plasma cell,0,D5
0.21389985,0.21771437,Macrophage,0,D5
0.21815205,0.21186572,Macrophage,0,D5
0.22042632,0.22244704,Macrophage,0,D5
0.14098787,0.15073931,Macrophage,0,D5
0.2079277,0.20821536,Dendritic cell,0,D5
0.30211878,0.29892558,Plasma cell,0,D5
0.2676847,0.24472827,Dendritic cell,0,D5
0.25938427,0.24937707,Macrophage,0,D5
0.3006959,0.3035562,Plasma cell,0,D5
0.24731612,0.2416268,Macrophage,0,D5
0.26570845,0.25717223,Dendritic cell,0,D5
0.2505654,0.23622167,Macrophage,0,D5
0.30498302,0.29810798,Macrophage,0,D5
0.3263312,0.3217857,Plasma cell,0,D5
0.28512287,0.25889027,Macrophage,0,D5
0.26086926,0.23652303,Dendritic cell,0,D5
0.2784344,0.27251554,Macrophage,0,D5
0.31242788,0.2808097,Macrophage,0,D5
0.28244913,0.28333306,Plasma cell,0,D5
0.2612598,0.24785626,Macrophage,0,D5
0.3073781,0.27146626,Macrophage,0,D5
0.34102476,0.26987755,Macrophage,0,D5
0.2449156,0.24276459,Macrophage,0,D5
0.31188232,0.24921519,Macrophage,0,D5
0.25654817,0.2287671,Macrophage,0,D5
0.25226152,0.24821824,Macrophage,0,D5
0.2742638,0.26160395,Macrophage,0,D5
0.24817455,0.23399055,Macrophage,0,D5
0.22822762,0.22651309,Macrophage,0,D5
0.35020226,0.34770685,T cell,0,D5
0.2738688,0.26170957,Macrophage,0,D5
0.25463915,0.2482593,Macrophage,0,D5
0.25086367,0.24329185,Macrophage,0,D5
0.34952188,0.3408395,Plasma cell,0,D5
0.21523124,0.21101242,Macrophage,0,D5
0.23031026,0.22593963,Macrophage,0,D5
0.22764516,0.20931101,Macrophage,0,D5
0.21929187,0.22278672,Macrophage,0,D5
0.18830204,0.18230623,Macrophage,0,D5
0.23627084,0.24126011,Macrophage,0,D5
0.3313461,0.3275692,Plasma cell,0,D5
0.35679877,0.32014543,Macrophage,0,D5
0.28274465,0.2843281,B cell,0,D5
0.25902915,0.26166606,Macrophage,0,D5
0.23665977,0.23403144,Macrophage,0,D5
0.2224189,0.21928185,B cell,0,D5
0.34107506,0.32112223,B cell,0,D5
0.34249407,0.29079026,NK cell,0,D5
0.35040557,0.26786602,B cell,0,D5
0.27008903,0.23031962,B cell,0,D5
0.21423304,0.20685542,B cell,0,D5
0.18161869,0.17660767,Plasma cell,0,D5
0.20965028,0.20337105,B cell,0,D5
0.25374782,0.2525717,Plasma cell,0,D5
0.27965307,0.25400233,T cell,0,D5
0.3867222,0.33849025,T cell,0,D5
0.12200129,0.11437595,Macrophage,0,D5
0.17844063,0.16142976,pDC,1,D5
0.28883928,0.26779473,T cell,0,D5
0.32444096,0.31299722,T cell,0,D5
0.38290083,0.36643386,T cell,0,D5
0.24801272,0.22653753,T cell,0,D5
0.21045595,0.21590114,Plasma cell,0,D5
0.15032172,0.14937127,B cell,0,D5
0.30263472,0.28369635,T cell,0,D5
0.31803417,0.2763573,Dendritic cell,0,D5
0.21187055,0.19379658,B cell,0,D5
0.24392748,0.23408455,T cell,0,D5
0.25729167,0.23473382,B cell,0,D5
0.29882526,0.26588625,B cell,0,D5
0.2048589,0.2048589,Plasma cell,0,D5
0.26723522,0.23270422,T cell,0,D5
0.29979962,0.28267288,T cell,0,D5
0.2376411,0.23908049,T cell,0,D5
0.34847236,0.3368641,T cell,0,D5
0.3274914,0.31454265,Plasma cell,0,D5
0.20712996,0.20186466,B cell,0,D5
0.22749466,0.22546655,T cell,0,D5
0.25673068,0.2569723,T cell,0,D5
0.3454907,0.31639802,T cell,0,D5
0.15974557,0.1398927,Dendritic cell,0,D5
0.15467489,0.15212226,Macrophage,0,D5
0.35281247,0.31105912,T cell,0,D5
0.30200154,0.2792163,Dendritic cell,0,D5
0.24071443,0.2398125,Plasma cell,0,D5
0.25766915,0.24826467,T cell,0,D5
0.22650158,0.21832764,B cell,0,D5
0.2840703,0.2521934,B cell,0,D5
0.33106393,0.31389487,T cell,0,D5
0.28159928,0.26424563,T cell,0,D5
0.23926556,0.22368014,B cell,0,D5
0.28202003,0.24996334,B cell,0,D5
0.2302689,0.20118088,B cell,0,D5
0.22561765,0.1895358,B cell,0,D5
0.23461431,0.22955346,Plasma cell,0,D5
0.24285632,0.2332859,B cell,0,D5
0.31702507,0.31749946,T cell,0,D5
0.28724152,0.28707278,B cell,0,D5
0.28209436,0.26113427,B cell,0,D5
0.3647189,0.32954037,T cell,0,D5
0.30009055,0.24368525,T cell,0,D5
0.13705105,0.13406718,B cell,0,D5
0.25994647,0.25527763,T cell,0,D5
0.364834,0.2975232,T cell,0,D5
0.18836957,0.18407738,pDC,1,D5
0.31897843,0.31136465,T cell,0,D5
0.29830587,0.27152258,NK cell,0,D5
0.21977794,0.21687639,Plasma cell,0,D5
0.27280045,0.26478696,Plasma cell,0,D5
0.19333911,0.19239831,Plasma cell,0,D5
0.25926614,0.2529518,T cell,0,D5
0.2825241,0.28678453,NK cell,0,D5
0.35651988,0.33931386,T cell,0,D5
0.27169907,0.25660956,T cell,0,D5
0.21488464,0.20097256,T cell,0,D5
0.19688803,0.19555724,Dendritic cell,0,D5
0.34111345,0.32267278,B cell,0,D5
0.22963929,0.22248137,B cell,0,D5
0.11602652,0.100376785,Macrophage,0,D5
0.13094354,0.12235278,B cell,0,D5
0.12547195,0.12534416,B cell,0,D5
0.13673341,0.13930458,T cell,0,D5
0.27607262,0.25336826,T cell,0,D5
0.28053224,0.22158474,B cell,0,D5
0.31732965,0.28684163,T cell,0,D5
0.2169882,0.2097866,B cell,0,D5
0.29657614,0.29791665,B cell,0,D5
0.22048861,0.20919561,B cell,0,D5
0.3195613,0.3009488,T cell,0,D5
0.2773689,0.2720332,T cell,0,D5
0.29283094,0.26932156,T cell,0,D5
0.24179518,0.20403731,B cell,0,D5
0.18142194,0.1561752,pDC,1,D5
0.21024114,0.20975876,B cell,0,D5
0.24107361,0.22144961,B cell,0,D5
0.32823533,0.31748885,T cell,0,D5
0.14974797,0.15042597,pDC,1,D5
0.26839983,0.25177258,T cell,0,D5
0.24670357,0.24620545,B cell,0,D5
0.17368853,0.17844075,B cell,0,D5
0.30728257,0.29656732,T cell,0,D5
0.31797457,0.30337077,NK cell,0,D5
0.24609435,0.23187065,B cell,0,D5
0.29939032,0.2955048,T cell,0,D5
0.17322206,0.17327118,Dendritic cell,0,D5
0.18912357,0.1821006,Plasma cell,0,D5
0.3223133,0.31232905,T cell,0,D5
0.19070542,0.16892219,Dendritic cell,0,D5
0.30991185,0.29801393,T cell,0,D5
0.26831973,0.24926043,T cell,0,D5
0.31942642,0.31277156,T cell,0,D5
0.21941286,0.18054646,Dendritic cell,0,D5
0.27811337,0.25477213,B cell,0,D5
0.25877577,0.2234354,T cell,0,D5
0.22923797,0.2241596,Plasma cell,0,D5
0.3146963,0.28181863,T cell,0,D5
0.2087087,0.20669806,B cell,0,D5
0.18826509,0.17748046,Macrophage,0,D5
0.25586104,0.22684109,T cell,0,D5
0.26357043,0.24919534,T cell,0,D5
0.29024047,0.24896371,B cell,0,D5
0.23351347,0.20607209,B cell,0,D5
0.13930643,0.13586581,B cell,0,D5
0.28514963,0.27891076,T cell,0,D5
0.37592936,0.34497523,T cell,0,D5
0.21076888,0.17714524,pDC,1,D5
0.29882628,0.30732167,T cell,0,D5
0.3698995,0.34323657,T cell,0,D5
0.1883657,0.18628263,Plasma cell,0,D5
0.22168446,0.21260273,T cell,0,D5
0.29053348,0.25302184,Dendritic cell,0,D5
0.24119371,0.24128109,B cell,0,D5
0.21200216,0.20872098,Plasma cell,0,D5
0.22142315,0.21575409,Plasma cell,0,D5
0.20817256,0.20705724,Plasma cell,0,D5
0.12229812,0.103636265,Macrophage,0,D5
0.108653426,0.09786749,Macrophage,0,D5
0.29384768,0.26727098,T cell,0,D5
0.29152012,0.2843023,T cell,0,D5
0.19624782,0.17193627,B cell,0,D5
0.17358994,0.1675967,Macrophage,0,D5
0.28381157,0.28192854,B cell,0,D5
0.28116065,0.28204036,T cell,0,D5
0.32550406,0.30686486,T cell,0,D5
0.25868964,0.22493792,B cell,0,D5
0.32774067,0.33415264,T cell,0,D5
0.43196505,0.42295158,B cell,0,D5
0.31400603,0.2933246,B cell,0,D5
0.20388162,0.20581478,B cell,0,D5
0.20309252,0.20626843,B cell,0,D5
0.3087722,0.28084105,T cell,0,D5
0.34660822,0.33898222,T cell,0,D5
0.28054488,0.2687853,T cell,0,D5
0.3664571,0.30161333,NK cell,0,D5
0.26401353,0.26589036,B cell,0,D5
0.25126123,0.24849892,T cell,0,D5
0.18399554,0.18805206,pDC,1,D5
0.31605852,0.29550874,T cell,0,D5
0.20596361,0.20764613,Plasma cell,0,D5
0.32451344,0.29280543,T cell,0,D5
0.15934873,0.14093769,Macrophage,0,D5
0.28773654,0.25435293,B cell,0,D5
0.2289443,0.21383542,T cell,0,D5
0.29437566,0.27208662,T cell,0,D5
0.1360774,0.14136523,Dendritic cell,0,D5
0.12874722,0.13248873,Dendritic cell,0,D5
0.20580357,0.19096613,pDC,1,D5
0.21105433,0.20439768,B cell,0,D5
0.27951717,0.23938394,B cell,0,D5
0.19695175,0.20147896,B cell,0,D5
0.2446549,0.24606699,B cell,0,D5
0.25618416,0.25077105,T cell,0,D5
0.25385827,0.21250248,T cell,0,D5
0.19140047,0.18825579,Plasma cell,0,D5
0.3207445,0.2760632,T cell,0,D5
0.42671287,0.42657626,T cell,0,D5
0.2648067,0.25453198,T cell,0,D5
0.242598,0.23354137,Plasma cell,0,D5
0.28504026,0.26529872,B cell,0,D5
0.27262557,0.25831103,T cell,0,D5
0.24324274,0.2363556,B cell,0,D5
0.19869375,0.18099535,T cell,0,D5
0.17006254,0.16674507,T cell,0,D5
0.25474882,0.23767614,B cell,0,D5
0.15562618,0.15539372,T cell,0,D5
0.26820254,0.26318997,NK cell,0,D5
0.209265,0.20042068,B cell,0,D5
0.2932238,0.28246212,B cell,0,D5
0.13999099,0.13619435,Macrophage,0,D5
0.2992038,0.308329,T cell,0,D5
0.25716066,0.24414885,Plasma cell,0,D5
0.19300413,0.19016409,Plasma cell,0,D5
0.31865144,0.31428927,Plasma cell,0,D5
0.26682472,0.22956246,Plasma cell,0,D5
0.30140316,0.29078126,T cell,0,D5
0.20206487,0.20124501,Plasma cell,0,D5
0.21465546,0.21675229,Plasma cell,0,D5
0.28202325,0.2975633,T cell,0,D5
0.2787404,0.27354187,T cell,0,D5
0.35916853,0.3532955,T cell,0,D5
0.20595765,0.20096922,pDC,1,D5
0.32175493,0.2591303,Plasma cell,0,D5
0.162323,0.15423441,Dendritic cell,0,D5
0.24634647,0.2453208,B cell,0,D5
0.22837734,0.18425667,T cell,0,D5
0.17246634,0.1707055,B cell,0,D5
0.19803506,0.18535548,T cell,0,D5
0.24457365,0.19777912,B cell,0,D5
0.15881467,0.16469312,B cell,0,D5
0.23038954,0.17511022,Dendritic cell,0,D5
0.35384488,0.36444253,T cell,0,D5
0.26672244,0.24107867,Dendritic cell,0,D5
0.15208185,0.14739347,T cell,0,D5
0.32888824,0.31533897,NK cell,0,D5
0.26815253,0.24998033,T cell,0,D5
0.17204863,0.17159796,B cell,0,D5
0.23917359,0.2020148,pDC,1,D5
0.31665027,0.3120178,T cell,0,D5
0.21836138,0.19093263,Dendritic cell,0,D5
0.3209753,0.30835402,T cell,0,D5
0.2473048,0.21354347,B cell,0,D5
0.25792152,0.25454843,NK cell,0,D5
0.28079724,0.24492049,T cell,0,D5
0.38194156,0.38744712,Plasma cell,0,D5
0.33349115,0.31677496,T cell,0,D5
0.18171287,0.15058362,Dendritic cell,0,D5
0.268283,0.2630235,T cell,0,D5
0.17822737,0.18413669,T cell,0,D5
0.26499474,0.2395376,B cell,0,D5
0.30997097,0.2723999,B cell,0,D5
0.19824886,0.18335223,T cell,0,D5
0.17897058,0.18300045,pDC,1,D5
0.17489314,0.15100455,Macrophage,0,D5
0.24733824,0.23302531,T cell,0,D5
0.12648135,0.10850477,B cell,0,D5
0.1570394,0.15231663,Macrophage,0,D5
0.21402979,0.21436548,T cell,0,D5
0.2225281,0.22308147,Plasma cell,0,D5
0.31671816,0.29371893,T cell,0,D5
0.2620257,0.257537,T cell,0,D5
0.11737621,0.115377665,Macrophage,0,D5
0.187249,0.1437794,B cell,0,D5
0.22289252,0.19986677,Plasma cell,0,D5
0.21380615,0.21471441,B cell,0,D5
0.19977474,0.20460653,B cell,0,D5
0.26405472,0.26178813,B cell,0,D5
0.21827078,0.2055391,B cell,0,D5
0.30759752,0.288096,T cell,0,D5
0.29415274,0.286363,T cell,0,D5
0.31989098,0.3024447,T cell,0,D5
0.19590962,0.19589925,T cell,0,D5
0.26946276,0.21538222,T cell,0,D5
0.21710253,0.21419084,Plasma cell,0,D5
0.26852185,0.2429347,B cell,0,D5
0.18942916,0.17615038,Dendritic cell,0,D5
0.21961123,0.21721941,Plasma cell,0,D5
0.1926434,0.1786735,pDC,1,D5
0.3357184,0.32368922,T cell,0,D5
0.22525108,0.22687316,Plasma cell,0,D5
0.2629584,0.25175732,T cell,0,D5
0.35725856,0.29438818,T cell,0,D5
0.20505887,0.20277911,Plasma cell,0,D5
0.35967696,0.3423419,pDC,1,D5
0.29471076,0.28056812,T cell,0,D5
0.16307473,0.15186024,B cell,0,D5
0.20801592,0.20512068,T cell,0,D5
0.30697596,0.2869842,T cell,0,D5
0.21132463,0.2089454,Plasma cell,0,D5
0.26730883,0.26801634,B cell,0,D5
0.24369836,0.23944485,T cell,0,D5
0.16061032,0.15383828,Macrophage,0,D5
0.3296085,0.3164007,T cell,0,D5
0.26459134,0.2577862,T cell,0,D5
0.1968137,0.19695711,Plasma cell,0,D5
0.24191165,0.24121517,T cell,0,D5
0.15922785,0.13144517,Macrophage,0,D5
0.31904507,0.31478494,T cell,0,D5
0.34072793,0.3168648,T cell,0,D5
0.272313,0.2516352,T cell,0,D5
0.3017249,0.28499657,T cell,0,D5
0.22652519,0.22246331,B cell,0,D5
0.2882111,0.28235042,T cell,0,D5
0.14210188,0.13009,Macrophage,0,D5
0.20917523,0.20434278,Dendritic cell,0,D5
0.16715455,0.15582848,Macrophage,0,D5
0.38619,0.36101067,T cell,0,D5
0.21108311,0.21171796,Plasma cell,0,D5
0.30755377,0.27992505,T cell,0,D5
0.2755,0.26568377,B cell,0,D5
0.27729797,0.27017546,T cell,0,D5
0.30677938,0.29184163,T cell,0,D5
0.2398088,0.2363221,T cell,0,D5
0.19981754,0.20239949,Plasma cell,0,D5
0.23438913,0.2005986,B cell,0,D5
0.26760304,0.26641446,Plasma cell,0,D5
0.1783396,0.18002224,T cell,0,D5
0.22897428,0.2153492,Plasma cell,0,D5
0.3065099,0.30418998,pDC,1,D5
0.31164992,0.31017357,B cell,0,D5
0.36349618,0.34004152,T cell,0,D5
0.26055026,0.24370861,T cell,0,D5
0.30879688,0.29986763,T cell,0,D5
0.3363815,0.33917618,T cell,0,D5
0.19113529,0.15659195,Dendritic cell,0,D5
0.40764582,0.37858832,T cell,0,D5
0.3303042,0.32452595,T cell,0,D5
0.30765843,0.2985977,T cell,0,D5
0.20101714,0.1790098,Macrophage,0,D5
0.19547462,0.1903159,Plasma cell,0,D5
0.31974995,0.27393663,B cell,0,D5
0.3336727,0.32374626,NK cell,0,D5
0.34450626,0.35356724,T cell,0,D5
0.2643398,0.2471484,B cell,0,D5
0.20900571,0.18792695,Macrophage,0,D5
0.19580239,0.17057347,Dendritic cell,0,D5
0.19573063,0.15228224,Dendritic cell,0,D5
0.18756539,0.15491319,Macrophage,0,D5
0.123821676,0.10039806,Macrophage,0,D5
0.19483566,0.19557357,pDC,1,D5
0.26081085,0.227041,B cell,0,D5
0.40880167,0.3747871,T cell,0,D5
0.20101237,0.15818667,Dendritic cell,0,D5
0.20957363,0.16459608,B cell,0,D5
0.2678054,0.27334273,Plasma cell,0,D5
0.3215896,0.28741968,T cell,0,D5
0.25675964,0.23822463,T cell,0,D5
0.2405371,0.23998898,T cell,0,D5
0.25404072,0.24868286,T cell,0,D5
0.19220454,0.19386423,Macrophage,0,D5
0.24015462,0.23420781,B cell,0,D5
0.3449456,0.29482263,B cell,0,D5
0.28687656,0.26655114,T cell,0,D5
0.28088212,0.2770185,B cell,0,D5
0.20178163,0.14841598,B cell,0,D5
0.26631892,0.242701,T cell,0,D5
0.27205932,0.258525,B cell,0,D5
0.22617638,0.22879088,Plasma cell,0,D5
0.19924724,0.19962215,Plasma cell,0,D5
0.29790533,0.29861915,T cell,0,D5
0.25319785,0.23976457,T cell,0,D5
0.35993147,0.34838033,B cell,0,D5
0.35266215,0.36649394,B cell,0,D5
0.2846672,0.2781341,T cell,0,D5
0.34889704,0.33911842,T cell,0,D5
0.19921231,0.19632077,B cell,0,D5
0.24684739,0.2465223,Plasma cell,0,D5
0.14190292,0.12148726,Macrophage,0,D5
0.22727448,0.2268691,B cell,0,D5
0.27339172,0.26953143,B cell,0,D5
0.29388058,0.2920978,T cell,0,D5
0.27793425,0.27327108,T cell,0,D5
0.30788976,0.3102942,Plasma cell,0,D5
0.3158033,0.30196524,Plasma cell,0,D5
0.2734412,0.23911572,T cell,0,D5
0.18725324,0.18050742,B cell,0,D5
0.2872721,0.25135338,B cell,0,D5
0.2700776,0.27063715,B cell,0,D5
0.31435382,0.25749266,B cell,0,D5
0.2804337,0.26823372,T cell,0,D5
0.3089093,0.29990423,T cell,0,D5
0.4102522,0.3843062,T cell,0,D5
0.2554766,0.23893178,B cell,0,D5
0.3796035,0.3661114,T cell,0,D5
0.22424603,0.22595763,Plasma cell,0,D5
0.364438,0.3249879,T cell,0,D5
0.28966874,0.26374972,T cell,0,D5
0.29872227,0.26388842,T cell,0,D5
0.4232639,0.39249182,B cell,0,D5
0.18379557,0.17959666,B cell,0,D5
0.25769305,0.25573063,B cell,0,D5
0.21569222,0.19548595,B cell,0,D5
0.34564865,0.31852674,T cell,0,D5
0.31528556,0.2899717,B cell,0,D5
0.22686613,0.22462815,B cell,0,D5
0.21022987,0.21117938,Plasma cell,0,D5
0.20433456,0.20456016,B cell,0,D5
0.20027924,0.19762975,Plasma cell,0,D5
0.27263093,0.23772418,B cell,0,D5
0.2276817,0.22883654,T cell,0,D5
0.355601,0.35434538,T cell,0,D5
0.2585907,0.24624157,T cell,0,D5
0.27132148,0.23260444,B cell,0,D5
0.3260936,0.3152157,T cell,0,D5
0.2590698,0.25459176,T cell,0,D5
0.30146313,0.2632246,NK cell,0,D5
0.26553333,0.263247,Plasma cell,0,D5
0.2565086,0.25624573,Plasma cell,0,D5
0.28874296,0.2918108,T cell,0,D5
0.32701635,0.33729875,T cell,0,D5
0.2890283,0.28494906,T cell,0,D5
0.2521863,0.25330698,B cell,0,D5
0.3045721,0.30493498,B cell,0,D5
0.2994579,0.2811581,T cell,0,D5
0.30115342,0.31594813,B cell,0,D5
0.29791284,0.28497946,T cell,0,D5
0.12274933,0.10313517,Plasma cell,0,D5
0.35088617,0.31768584,T cell,0,D5
0.33015275,0.31400907,T cell,0,D5
0.38056475,0.35398442,T cell,0,D5
0.25669396,0.23878002,T cell,0,D5
0.14567351,0.13443911,Macrophage,0,D5
0.18628705,0.17878449,pDC,1,D5
0.22038478,0.21597576,B cell,0,D5
0.19889963,0.19903564,Plasma cell,0,D5
0.17144912,0.13931149,Dendritic cell,0,D5
0.34749305,0.35195613,T cell,0,D5
0.3252526,0.3150891,T cell,0,D5
0.30434942,0.2866819,T cell,0,D5
0.25328732,0.19260198,B cell,0,D5
0.31341624,0.26184464,T cell,0,D5
0.2891596,0.26898658,T cell,0,D5
0.21652734,0.19725782,B cell,0,D5
0.23378956,0.22594452,Plasma cell,0,D5
0.31975818,0.318339,T cell,0,D5
0.24808455,0.23604846,T cell,0,D5
0.28050756,0.26603556,T cell,0,D5
0.27286553,0.27514672,B cell,0,D5
0.27502286,0.23250496,Dendritic cell,0,D5
0.3029521,0.28765106,T cell,0,D5
0.26424354,0.24754447,B cell,0,D5
0.22708225,0.23744595,T cell,0,D5
0.19923097,0.19582039,B cell,0,D5
0.29236984,0.26426053,B cell,0,D5
0.18462914,0.18115401,pDC,1,D5
0.14690506,0.119763315,Macrophage,0,D5
0.2183528,0.19687665,pDC,1,D5
0.27085215,0.2663877,Plasma cell,0,D5
0.32346964,0.32656527,T cell,0,D5
0.251921,0.24440104,NK cell,0,D5
0.2347663,0.23542309,Plasma cell,0,D5
0.21609235,0.22029006,B cell,0,D5
0.40024906,0.3750229,T cell,0,D5
0.13878608,0.13587189,Macrophage,0,D5
0.15567482,0.13208061,Macrophage,0,D5
0.2745101,0.2721374,T cell,0,D5
0.22849047,0.2345835,pDC,1,D5
0.33060575,0.3028884,T cell,0,D5
0.3635875,0.34926087,T cell,0,D5
0.3786345,0.2966975,NK cell,0,D5
0.3495236,0.29341644,T cell,0,D5
0.32704806,0.3227731,T cell,0,D5
0.24174106,0.23604083,T cell,0,D5
0.27579784,0.28052545,T cell,0,D5
0.21919096,0.21151996,Macrophage,0,D5
0.26105136,0.25631088,T cell,0,D5
0.19699621,0.19639945,B cell,0,D5
0.3590132,0.30340898,B cell,0,D5
0.3536471,0.33657163,T cell,0,D5
0.2713077,0.2551716,B cell,0,D5
0.3080299,0.29572392,T cell,0,D5
0.2358594,0.22714502,B cell,0,D5
0.35950708,0.35516214,T cell,0,D5
0.3175714,0.28883415,NK cell,0,D5
0.23878646,0.23370177,T cell,0,D5
0.30486453,0.26770258,T cell,0,D5
0.17565453,0.14976585,Macrophage,0,D5
0.22993529,0.22371328,Plasma cell,0,D5
0.19842279,0.18211806,T cell,0,D5
0.25904757,0.2231965,T cell,0,D5
0.14727342,0.13829237,Plasma cell,0,D5
0.30524552,0.27908623,T cell,0,D5
0.1635437,0.12328935,B cell,0,D5
0.22995812,0.22995812,Plasma cell,0,D5
0.35326552,0.34340543,T cell,0,D5
0.2879479,0.22062564,B cell,0,D5
0.3362559,0.32820296,T cell,0,D5
0.13710052,0.11707485,B cell,0,D5
0.34661627,0.32471633,T cell,0,D5
0.22772682,0.22163653,B cell,0,D5
0.35539496,0.29072374,B cell,0,D5
0.22762465,0.21899158,T cell,0,D5
0.25443542,0.25212783,Plasma cell,0,D5
0.2379862,0.2251569,T cell,0,D5
0.23813307,0.2365238,T cell,0,D5
0.23607266,0.23553956,B cell,0,D5
0.28101766,0.26265275,B cell,0,D5
0.29182553,0.25008702,B cell,0,D5
0.35215926,0.34666204,T cell,0,D5
0.24717772,0.24579215,B cell,0,D5
0.18749225,0.16217077,Macrophage,0,D5
0.28329325,0.22032917,B cell,0,D5
0.23285675,0.23552454,B cell,0,D5
0.23874605,0.2204243,B cell,0,D5
0.26226854,0.24746656,T cell,0,D5
0.12014681,0.10826826,Macrophage,0,D5
0.35722667,0.35680568,T cell,0,D5
0.18564004,0.18865752,B cell,0,D5
0.2808813,0.25755095,Macrophage,0,D5
0.23685014,0.19633067,Dendritic cell,0,D5
0.20740306,0.20891416,Plasma cell,0,D5
0.24790609,0.24779081,B cell,0,D5
0.20889246,0.21268451,Plasma cell,0,D5
0.33438277,0.31164098,T cell,0,D5
0.25431782,0.22249609,B cell,0,D5
0.30434072,0.27417922,B cell,0,D5
0.17639852,0.1804477,B cell,0,D5
0.28632998,0.24332625,B cell,0,D5
0.3559711,0.3594392,T cell,0,D5
0.34445918,0.32625616,T cell,0,D5
0.29532814,0.27316892,T cell,0,D5
0.26531202,0.26025856,T cell,0,D5
0.15931797,0.14147186,Dendritic cell,0,D5
0.35758996,0.33901155,T cell,0,D5
0.21337688,0.21688652,Plasma cell,0,D5
0.30125195,0.28379256,T cell,0,D5
0.37899166,0.36117816,T cell,0,D5
0.21516436,0.18940854,B cell,0,D5
0.27560282,0.24418885,T cell,0,D5
0.2080372,0.20476246,pDC,1,D5
0.28902382,0.23890364,Dendritic cell,0,D5
0.20437253,0.205989,Plasma cell,0,D5
0.1769594,0.1767422,T cell,0,D5
0.14216244,0.13786751,B cell,0,D5
0.20956749,0.1813693,T cell,0,D5
0.3348992,0.3013401,T cell,0,D5
0.28401017,0.2542674,T cell,0,D5
0.15843129,0.16371119,B cell,0,D5
0.24654835,0.22863436,T cell,0,D5
0.39281094,0.381225,T cell,0,D5
0.1336146,0.12389159,Macrophage,0,D5
0.3078155,0.26116836,NK cell,0,D5
0.30484724,0.2937181,T cell,0,D5
0.18762791,0.18978143,B cell,0,D5
0.3321594,0.3183998,T cell,0,D5
0.2886238,0.26916897,T cell,0,D5
0.2627778,0.2443921,T cell,0,D5
0.1746766,0.17605317,Macrophage,0,D5
0.32768595,0.3202014,T cell,0,D5
0.28044116,0.27921253,T cell,0,D5
0.29164016,0.29440302,Plasma cell,0,D5
0.31629056,0.30843663,T cell,0,D5
0.35933113,0.33344322,T cell,0,D5
0.25986707,0.25475127,NK cell,0,D5
0.29858994,0.25530362,B cell,0,D5
0.33236253,0.30701077,T cell,0,D5
0.23810232,0.23953515,B cell,0,D5
0.30660796,0.3003373,T cell,0,D5
0.3288982,0.3224991,T cell,0,D5
0.34985316,0.30493933,NK cell,0,D5
0.24849367,0.2548951,B cell,0,D5
0.26062,0.23581499,B cell,0,D5
0.3475508,0.33851236,T cell,0,D5
0.24667358,0.24204975,B cell,0,D5
0.18985462,0.18146324,pDC,1,D5
0.25099444,0.22187,T cell,0,D5
0.13121909,0.13357162,Macrophage,0,D5
0.14183378,0.13845074,B cell,0,D5
0.2527827,0.2429499,T cell,0,D5
0.2780094,0.2791891,T cell,0,D5
0.23292434,0.2247321,T cell,0,D5
0.2060991,0.19371527,B cell,0,D5
0.31708407,0.30870163,T cell,0,D5
0.29807198,0.2961375,T cell,0,D5
0.27079076,0.27150953,NK cell,0,D5
0.2734934,0.25497448,T cell,0,D5
0.35291642,0.2925017,T cell,0,D5
0.3629328,0.3125813,B cell,0,D5
0.32597995,0.31514287,T cell,0,D5
0.2388792,0.23873854,B cell,0,D5
0.21298254,0.20594215,B cell,0,D5
0.26202035,0.2627917,T cell,0,D5
0.34301567,0.29355502,B cell,0,D5
0.31012315,0.30108958,T cell,0,D5
0.14181578,0.12006831,Macrophage,0,D5
0.17399657,0.1633408,pDC,1,D5
0.3340751,0.3111323,NK cell,0,D5
0.31949484,0.3175789,T cell,0,D5
0.15756476,0.1405198,Dendritic cell,0,D5
0.32608294,0.29584855,T cell,0,D5
0.21937382,0.21912187,B cell,0,D5
0.29571027,0.2911929,T cell,0,D5
0.22977245,0.20236796,pDC,1,D5
0.19486678,0.19382608,B cell,0,D5
0.2611391,0.24390376,T cell,0,D5
0.26424587,0.24899799,T cell,0,D5
0.13845551,0.136711,Macrophage,0,D5
0.34978163,0.31834304,T cell,0,D5
0.22831178,0.22442496,Plasma cell,0,D5
0.27857065,0.2682994,T cell,0,D5
0.28410667,0.28847885,T cell,0,D5
