post_cnem,pre_cnem,celltype,is_rare,batch
0.38054395,0.24211985,Macrophage,0,D5
0.28502995,0.17535436,Macrophage,0,D5
0.29916453,0.2121427,Macrophage,0,D5
0.32665807,0.2886765,Macrophage,0,D5
0.3494118,0.24732047,Macrophage,0,D5
0.3214383,0.22708088,Macrophage,0,D5
0.4108609,0.25329584,Macrophage,0,D5
0.31119895,0.23623669,Macrophage,0,D5
0.28432798,0.21778023,Macrophage,0,D5
0.28282744,0.19090265,Macrophage,0,D5
0.34733164,0.23361206,Macrophage,0,D5
0.25706297,0.18699098,Macrophage,0,D5
0.36588383,0.1886574,Macrophage,0,D5
0.36601382,0.1863972,Macrophage,0,D5
0.37046725,0.29230708,Macrophage,0,D5
0.3701105,0.2103275,Macrophage,0,D5
0.31892818,0.26823705,Macrophage,0,D5
0.30785632,0.25205827,Macrophage,0,D5
0.38125163,0.20292914,Macrophage,0,D5
0.4140646,0.23330784,Macrophage,0,D5
0.38360333,0.24538255,Macrophage,0,D5
0.320974,0.27219373,Macrophage,0,D5
0.4606855,0.29593837,Macrophage,0,D5
0.3393426,0.28783357,Macrophage,0,D5
0.35656422,0.27133834,Macrophage,0,D5
0.30294287,0.23520195,Macrophage,0,D5
0.37118196,0.27938795,Macrophage,0,D5
0.28456867,0.25003004,Macrophage,0,D5
0.307671,0.20348251,Macrophage,0,D5
0.3360852,0.25099492,Macrophage,0,D5
0.24508858,0.19367826,Macrophage,0,D5
0.2408024,0.19448698,Macrophage,0,D5
0.31340122,0.23752129,Macrophage,0,D5
0.33739722,0.2541901,Macrophage,0,D5
0.31710577,0.23478967,Macrophage,0,D5
0.42586505,0.21595812,Macrophage,0,D5
0.27982646,0.2068255,Macrophage,0,D5
0.39912236,0.23342782,Macrophage,0,D5
0.2634802,0.19428933,Macrophage,0,D5
0.28597832,0.19374132,Macrophage,0,D5
0.34329176,0.2793737,Macrophage,0,D5
0.2735523,0.21843982,Macrophage,0,D5
0.42122477,0.294415,Macrophage,0,D5
0.36604893,0.24284863,Macrophage,0,D5
0.4029528,0.28151363,Macrophage,0,D5
0.36969113,0.22748923,Macrophage,0,D5
0.33536637,0.18539721,Macrophage,0,D5
0.4118988,0.24756777,Macrophage,0,D5
0.3499539,0.26224107,Macrophage,0,D5
0.35049182,0.27461725,Macrophage,0,D5
0.36016214,0.23701155,Macrophage,0,D5
0.32749987,0.21262074,Macrophage,0,D5
0.32975245,0.22684127,Macrophage,0,D5
0.40658486,0.23651612,Macrophage,0,D5
0.31816924,0.2427392,Macrophage,0,D5
0.34695983,0.23910749,Macrophage,0,D5
0.30188727,0.23503041,Macrophage,0,D5
0.31600833,0.26036203,Macrophage,0,D5
0.3397867,0.23582625,Macrophage,0,D5
0.33320087,0.1773665,Macrophage,0,D5
0.33099133,0.22748852,Macrophage,0,D5
0.34481287,0.20293653,Macrophage,0,D5
0.3353594,0.24164575,Macrophage,0,D5
0.30217838,0.20193118,Macrophage,0,D5
0.309685,0.22672129,Macrophage,0,D5
0.3504299,0.21051705,Macrophage,0,D5
0.30986595,0.21736372,Macrophage,0,D5
0.2963425,0.2283014,Macrophage,0,D5
0.3435822,0.21277368,Macrophage,0,D5
0.28176165,0.26083803,Macrophage,0,D5
0.3201508,0.26363933,Macrophage,0,D5
0.33203846,0.19477564,Macrophage,0,D5
0.4098518,0.23080981,Macrophage,0,D5
0.3717085,0.24171877,Macrophage,0,D5
0.3013376,0.2022348,Macrophage,0,D5
0.30023926,0.238513,Macrophage,0,D5
0.3363843,0.20945811,Macrophage,0,D5
0.34101868,0.22639453,Macrophage,0,D5
0.38488096,0.2880609,Macrophage,0,D5
0.33018953,0.2643996,Macrophage,0,D5
0.45593196,0.2478984,Macrophage,0,D5
0.3729484,0.18508434,Macrophage,0,D5
0.43637568,0.21618378,Macrophage,0,D5
0.36247277,0.27788937,Macrophage,0,D5
0.36600965,0.21159327,Macrophage,0,D5
0.28868926,0.20878202,Macrophage,0,D5
0.4168749,0.2080409,Macrophage,0,D5
0.29579383,0.2248168,Macrophage,0,D5
0.29478025,0.19271398,Macrophage,0,D5
0.37334967,0.21711749,Macrophage,0,D5
0.3115884,0.23912334,Macrophage,0,D5
0.30828917,0.24102902,Macrophage,0,D5
0.35666776,0.23913288,Macrophage,0,D5
0.29962093,0.22895026,Macrophage,0,D5
0.31500292,0.21304798,Macrophage,0,D5
0.40789366,0.22043705,Macrophage,0,D5
0.35339862,0.2142247,Macrophage,0,D5
0.28356582,0.22533643,Macrophage,0,D5
0.2890103,0.2229718,Macrophage,0,D5
0.27863562,0.23585069,Macrophage,0,D5
0.28353304,0.18050224,Macrophage,0,D5
0.28938937,0.20239878,Macrophage,0,D5
0.307154,0.1932419,Macrophage,0,D5
0.3318671,0.21861309,Macrophage,0,D5
0.36452866,0.20079684,Macrophage,0,D5
0.4685682,0.23033154,Macrophage,0,D5
0.3165046,0.24250269,Macrophage,0,D5
0.32420206,0.22736144,Macrophage,0,D5
0.34279597,0.2869981,Macrophage,0,D5
0.26691973,0.22736067,Macrophage,0,D5
0.39900577,0.25064158,Macrophage,0,D5
0.28725928,0.23496759,Macrophage,0,D5
0.2842244,0.19768178,Macrophage,0,D5
0.34498227,0.21325004,Macrophage,0,D5
0.31328773,0.22688234,Macrophage,0,D5
0.33014953,0.19948065,Macrophage,0,D5
0.34308666,0.20490664,Macrophage,0,D5
0.33585262,0.20096332,Macrophage,0,D5
0.33512568,0.22706687,Macrophage,0,D5
0.27427977,0.19175947,Macrophage,0,D5
0.4493963,0.25546122,Macrophage,0,D5
0.3272283,0.27164972,Macrophage,0,D5
0.45863277,0.23815823,Macrophage,0,D5
0.3705877,0.2380141,Macrophage,0,D5
0.38126194,0.31828153,Macrophage,0,D5
0.33143073,0.22018039,Macrophage,0,D5
0.3549233,0.21426308,Macrophage,0,D5
0.29578793,0.23870492,Macrophage,0,D5
0.41652596,0.22934842,Macrophage,0,D5
0.31400734,0.22559345,Macrophage,0,D5
0.45226735,0.25358486,Macrophage,0,D5
0.35149133,0.25221807,Macrophage,0,D5
0.30957246,0.25691205,Macrophage,0,D5
0.27335376,0.22262198,Macrophage,0,D5
0.41627526,0.2790597,Macrophage,0,D5
0.23606426,0.22277367,Macrophage,0,D5
0.29515123,0.22659886,Macrophage,0,D5
0.38831425,0.2269125,Macrophage,0,D5
0.33084154,0.2561763,Macrophage,0,D5
0.32970625,0.24953109,Macrophage,0,D5
0.38113558,0.22116733,Macrophage,0,D5
0.41430002,0.27372247,Macrophage,0,D5
0.27128893,0.20184606,Macrophage,0,D5
0.35455602,0.21806574,Macrophage,0,D5
0.35955453,0.26014733,Macrophage,0,D5
0.41761065,0.3095066,Macrophage,0,D5
0.35360473,0.26184648,Macrophage,0,D5
0.4228055,0.2492379,Macrophage,0,D5
0.3244834,0.19314945,Macrophage,0,D5
0.3274598,0.21750808,Macrophage,0,D5
0.27653927,0.19736326,Macrophage,0,D5
0.42972738,0.20339549,Macrophage,0,D5
0.33465654,0.2502898,Macrophage,0,D5
0.34110278,0.24844885,Macrophage,0,D5
0.26300657,0.21937269,Macrophage,0,D5
0.3448062,0.22932988,Macrophage,0,D5
0.30396354,0.19894075,Macrophage,0,D5
0.3314609,0.20212817,Macrophage,0,D5
0.3090123,0.20737284,Macrophage,0,D5
0.2417382,0.21454585,Macrophage,0,D5
0.37849206,0.25717193,Macrophage,0,D5
0.3540418,0.2389499,Macrophage,0,D5
0.2698505,0.22726047,Macrophage,0,D5
0.29635537,0.22321194,Macrophage,0,D5
0.35275054,0.30126107,Macrophage,0,D5
0.27047354,0.18338215,Macrophage,0,D5
0.40281332,0.2540357,Macrophage,0,D5
0.36445403,0.22891152,Macrophage,0,D5
0.28610528,0.19877309,Macrophage,0,D5
0.40071297,0.21749938,Macrophage,0,D5
0.28573453,0.21728265,Macrophage,0,D5
0.27561927,0.20064294,Macrophage,0,D5
0.3878281,0.22845006,Macrophage,0,D5
0.3451107,0.23711836,Macrophage,0,D5
0.30478823,0.21637136,Macrophage,0,D5
0.3755681,0.26939738,Macrophage,0,D5
0.2871077,0.20242804,Macrophage,0,D5
0.36838877,0.22325099,Macrophage,0,D5
0.33203053,0.24871486,Macrophage,0,D5
0.40074116,0.21237212,Macrophage,0,D5
0.3139863,0.25238657,Macrophage,0,D5
0.28838938,0.20982766,Macrophage,0,D5
0.3048262,0.23822016,Macrophage,0,D5
0.32099748,0.19842541,Macrophage,0,D5
0.30454016,0.23020267,Macrophage,0,D5
0.25784755,0.1962071,Macrophage,0,D5
0.39347053,0.25215673,Macrophage,0,D5
0.2702254,0.19553494,Macrophage,0,D5
0.25401807,0.20493585,Macrophage,0,D5
0.27810764,0.2248922,Macrophage,0,D5
0.39924645,0.2574966,Macrophage,0,D5
0.36190444,0.24056333,Macrophage,0,D5
0.39509177,0.21099305,Macrophage,0,D5
0.35214227,0.20454246,Macrophage,0,D5
0.40162194,0.22392297,Macrophage,0,D5
0.327487,0.23618138,Macrophage,0,D5
0.40478158,0.22916323,Macrophage,0,D5
0.35023737,0.19021744,Macrophage,0,D5
0.32915902,0.27042705,Macrophage,0,D5
0.34815377,0.24103314,Macrophage,0,D5
0.30506182,0.24532366,Macrophage,0,D5
0.34794307,0.24795485,Macrophage,0,D5
0.3114065,0.21596056,Macrophage,0,D5
0.30439234,0.21419007,Macrophage,0,D5
0.3844185,0.26723754,Macrophage,0,D5
0.400944,0.22616345,Macrophage,0,D5
0.33092844,0.20367372,Macrophage,0,D5
0.31250787,0.23702365,Macrophage,0,D5
0.27535033,0.21846634,Macrophage,0,D5
0.31365293,0.20425057,Macrophage,0,D5
0.37974036,0.28912842,Macrophage,0,D5
0.34078443,0.26931715,Macrophage,0,D5
0.33020896,0.25982106,Macrophage,0,D5
0.31742096,0.2232185,Macrophage,0,D5
0.2852409,0.23719525,Macrophage,0,D5
0.41942054,0.24723512,Macrophage,0,D5
0.36991376,0.2190578,Macrophage,0,D5
0.38029897,0.30546534,Macrophage,0,D5
0.34009886,0.23895085,Macrophage,0,D5
0.29968232,0.22198462,Macrophage,0,D5
0.2768231,0.22620833,Macrophage,0,D5
0.3809781,0.22049016,Macrophage,0,D5
0.33024013,0.2164383,Macrophage,0,D5
0.39464295,0.21780181,Macrophage,0,D5
0.23714298,0.18600309,Macrophage,0,D5
0.3407529,0.26127422,Macrophage,0,D5
0.21112335,0.20630032,Macrophage,0,D5
0.2633022,0.20978165,Macrophage,0,D5
0.42005372,0.20563644,Macrophage,0,D5
0.27633125,0.21104169,Macrophage,0,D5
0.20347124,0.1868267,Macrophage,0,D5
0.36716628,0.23866159,Macrophage,0,D5
0.36266935,0.25342607,Macrophage,0,D5
0.3773346,0.2687276,Macrophage,0,D5
0.3019408,0.22082734,Macrophage,0,D5
0.32167864,0.22158474,Macrophage,0,D5
0.39147007,0.28711146,Macrophage,0,D5
0.31537414,0.21100807,Macrophage,0,D5
0.3049928,0.25215006,Macrophage,0,D5
0.24240029,0.16853172,Macrophage,0,D5
0.34266573,0.24093199,Macrophage,0,D5
0.32530898,0.23297012,Macrophage,0,D5
0.2948991,0.2648754,Macrophage,0,D5
0.42427373,0.31936193,Macrophage,0,D5
0.18857563,0.1759814,Macrophage,0,D5
0.3764488,0.22456777,Macrophage,0,D5
0.3318901,0.23155403,Macrophage,0,D5
0.34851688,0.23744226,Macrophage,0,D5
0.30422223,0.22229356,Macrophage,0,D5
0.44873536,0.26179558,Macrophage,0,D5
0.32372856,0.2122029,Macrophage,0,D5
0.3842125,0.25225127,Macrophage,0,D5
0.39356196,0.22543472,Macrophage,0,D5
0.33218616,0.22015595,Macrophage,0,D5
0.33140022,0.28051972,Macrophage,0,D5
0.3102889,0.2317878,Macrophage,0,D5
0.34845448,0.28172976,Macrophage,0,D5
0.37288308,0.26324826,Macrophage,0,D5
0.31174707,0.28137624,Macrophage,0,D5
0.36209917,0.26376748,Macrophage,0,D5
0.27141774,0.17347825,Macrophage,0,D5
0.3997174,0.2762397,Macrophage,0,D5
0.32697415,0.24625325,Macrophage,0,D5
0.45193672,0.264992,Macrophage,0,D5
0.34790933,0.2447046,Macrophage,0,D5
0.3258531,0.25519645,Macrophage,0,D5
0.2658465,0.21700001,Macrophage,0,D5
0.29876953,0.21168512,Macrophage,0,D5
0.3283106,0.21162558,Macrophage,0,D5
0.38285124,0.2344634,Macrophage,0,D5
0.28769642,0.24079889,Macrophage,0,D5
0.35151565,0.20812827,Macrophage,0,D5
0.30016637,0.24776733,Macrophage,0,D5
0.3823452,0.25157106,Macrophage,0,D5
0.32202232,0.23360229,Macrophage,0,D5
0.3348372,0.25470817,Macrophage,0,D5
0.36738968,0.25012577,Macrophage,0,D5
0.28583014,0.25368285,Macrophage,0,D5
0.28908467,0.19508576,Macrophage,0,D5
0.336226,0.25730836,Macrophage,0,D5
0.3665313,0.23942113,Macrophage,0,D5
0.3885308,0.25017017,Macrophage,0,D5
0.3160751,0.26729482,Dendritic cell,0,D5
0.32234013,0.2554338,Macrophage,0,D5
0.26490092,0.17771125,Macrophage,0,D5
0.3641497,0.2820573,Macrophage,0,D5
0.26511407,0.21161705,Macrophage,0,D5
0.34308672,0.32057035,Macrophage,0,D5
0.27716237,0.26797795,Macrophage,0,D5
0.25657058,0.20680141,Macrophage,0,D5
0.29323494,0.2184707,Macrophage,0,D5
0.2268849,0.16845661,Macrophage,0,D5
0.2885579,0.1941781,Dendritic cell,0,D5
0.27830052,0.20100313,Macrophage,0,D5
0.22683287,0.19200051,Dendritic cell,0,D5
0.32888854,0.2828654,Macrophage,0,D5
0.27290642,0.20911312,Macrophage,0,D5
0.37449718,0.3318178,B cell,0,D5
0.29916978,0.23444587,Macrophage,0,D5
0.32834268,0.24433684,Macrophage,0,D5
0.25562954,0.16137797,Macrophage,0,D5
0.29734612,0.21399057,Macrophage,0,D5
0.26127982,0.20037425,Macrophage,0,D5
0.32989156,0.2823676,Macrophage,0,D5
0.32360995,0.22559893,Macrophage,0,D5
0.24907994,0.20337915,Macrophage,0,D5
0.28203845,0.21754766,Macrophage,0,D5
0.3595121,0.3108747,Macrophage,0,D5
0.27975225,0.20101833,Macrophage,0,D5
0.2925647,0.20727926,Macrophage,0,D5
0.22549981,0.16896659,Macrophage,0,D5
0.2376169,0.15821874,Macrophage,0,D5
0.29485154,0.24060172,Dendritic cell,0,D5
0.37021756,0.34016114,T cell,0,D5
0.34181833,0.3051269,Dendritic cell,0,D5
0.26676548,0.22120416,Macrophage,0,D5
0.30459446,0.24887204,Dendritic cell,0,D5
0.25172293,0.16389918,Dendritic cell,0,D5
0.33845335,0.2936262,T cell,0,D5
0.20288044,0.15617585,Dendritic cell,0,D5
0.34151042,0.24497092,Macrophage,0,D5
0.32998288,0.23908752,Macrophage,0,D5
0.27987206,0.21149576,Macrophage,0,D5
0.2868173,0.20201623,Macrophage,0,D5
0.27042806,0.1810044,Dendritic cell,0,D5
0.29012465,0.21348333,Macrophage,0,D5
0.28495336,0.22217613,Dendritic cell,0,D5
0.27255976,0.22458524,Dendritic cell,0,D5
0.25953686,0.19663036,Dendritic cell,0,D5
0.29435074,0.23196143,Dendritic cell,0,D5
0.28111172,0.22293699,Macrophage,0,D5
0.29182845,0.21020365,Plasma cell,0,D5
0.33357608,0.2690705,Macrophage,0,D5
0.34253728,0.26216257,Macrophage,0,D5
0.25034982,0.17554766,Macrophage,0,D5
0.33731717,0.23966908,Macrophage,0,D5
0.24486506,0.21997589,Macrophage,0,D5
0.20669961,0.15806508,Macrophage,0,D5
0.28049797,0.23589534,Dendritic cell,0,D5
0.36685473,0.3016832,Macrophage,0,D5
0.2905655,0.21341169,Dendritic cell,0,D5
0.27530372,0.203884,Dendritic cell,0,D5
0.36088592,0.33158243,Dendritic cell,0,D5
0.3053434,0.28097898,Macrophage,0,D5
0.27842247,0.19887137,Macrophage,0,D5
0.2873484,0.22658479,Dendritic cell,0,D5
0.2787361,0.19390696,Dendritic cell,0,D5
0.28739482,0.20595741,Macrophage,0,D5
0.21087396,0.15846002,Macrophage,0,D5
0.3656382,0.2867927,Plasma cell,0,D5
0.27081662,0.22391427,Dendritic cell,0,D5
0.33919942,0.2811985,Macrophage,0,D5
0.38050663,0.26881313,Plasma cell,0,D5
0.32573372,0.23377681,Macrophage,0,D5
0.46181643,0.3819924,B cell,0,D5
0.3876651,0.35426533,Macrophage,0,D5
0.34731293,0.28928298,Macrophage,0,D5
0.49721307,0.4004823,Plasma cell,0,D5
0.40114427,0.274297,Macrophage,0,D5
0.33387238,0.30448902,Macrophage,0,D5
0.3685416,0.31660014,Macrophage,0,D5
0.37760526,0.26497078,Macrophage,0,D5
0.40113235,0.2521106,Macrophage,0,D5
0.35615647,0.2931195,Macrophage,0,D5
0.30761158,0.24035919,Macrophage,0,D5
0.39764225,0.29674208,Macrophage,0,D5
0.33986586,0.28210616,Macrophage,0,D5
0.37666607,0.28856468,Macrophage,0,D5
0.4100932,0.20799416,Macrophage,0,D5
0.3231349,0.28396225,Macrophage,0,D5
0.3485564,0.30023515,Macrophage,0,D5
0.42023176,0.31013882,Macrophage,0,D5
0.41893405,0.32023293,Macrophage,0,D5
0.35676044,0.2929722,Macrophage,0,D5
0.3428023,0.26118863,Macrophage,0,D5
0.33024877,0.28621888,Macrophage,0,D5
0.4237709,0.35347986,Macrophage,0,D5
0.41628647,0.2699355,Macrophage,0,D5
0.42714298,0.31455857,Macrophage,0,D5
0.3506431,0.31538576,Macrophage,0,D5
0.36941427,0.35338128,NK cell,0,D5
0.31006294,0.23181629,Plasma cell,0,D5
0.3148861,0.26324213,Macrophage,0,D5
0.3260852,0.27907312,B cell,0,D5
0.35287285,0.20103276,B cell,0,D5
0.40134543,0.30849493,Plasma cell,0,D5
0.3800782,0.28870684,B cell,0,D5
0.37797308,0.26439714,B cell,0,D5
0.4381892,0.39053583,B cell,0,D5
0.43624258,0.3073603,Plasma cell,0,D5
0.47518027,0.33141005,B cell,0,D5
0.40660548,0.29618943,B cell,0,D5
0.39129806,0.25646514,B cell,0,D5
0.3030945,0.20338386,B cell,0,D5
0.2863751,0.22013807,B cell,0,D5
0.4884603,0.4256153,T cell,0,D5
0.3026415,0.20677924,B cell,0,D5
0.36930084,0.3006981,B cell,0,D5
0.3940587,0.31735492,B cell,0,D5
0.45559508,0.3225208,Plasma cell,0,D5
0.41253245,0.32779598,Plasma cell,0,D5
0.36083758,0.27890694,B cell,0,D5
0.38717484,0.3127339,Plasma cell,0,D5
0.4321652,0.34134543,B cell,0,D5
0.32485032,0.2809708,B cell,0,D5
0.35827416,0.25977403,B cell,0,D5
0.37280148,0.32064575,B cell,0,D5
0.35398042,0.2561825,B cell,0,D5
0.46094245,0.38559687,B cell,0,D5
0.40474224,0.33334345,B cell,0,D5
0.31900674,0.2792732,B cell,0,D5
0.38882327,0.28387332,B cell,0,D5
0.39439142,0.30167103,B cell,0,D5
0.37052047,0.31282532,B cell,0,D5
0.29182148,0.24391913,Macrophage,0,D5
0.4294784,0.33597654,Plasma cell,0,D5
0.47460353,0.31121743,Plasma cell,0,D5
0.42494297,0.32364404,B cell,0,D5
0.4206233,0.36090624,T cell,0,D5
0.39958274,0.29547125,B cell,0,D5
0.40704978,0.30315208,Plasma cell,0,D5
0.3405074,0.25440472,B cell,0,D5
0.35307205,0.3143165,Macrophage,0,D5
0.3914094,0.27730882,B cell,0,D5
0.37075067,0.28569263,B cell,0,D5
0.41508794,0.37652713,T cell,0,D5
0.35365212,0.27921236,B cell,0,D5
0.38880682,0.2771752,Plasma cell,0,D5
0.33450866,0.22785956,B cell,0,D5
0.3490448,0.22331083,B cell,0,D5
0.40568405,0.36989594,T cell,0,D5
0.42121732,0.3793856,B cell,0,D5
0.42742574,0.3981706,T cell,0,D5
0.3426634,0.25341034,B cell,0,D5
0.4714235,0.32127517,B cell,0,D5
0.3301357,0.28675187,B cell,0,D5
0.38386595,0.35493815,T cell,0,D5
0.36574024,0.29936385,Plasma cell,0,D5
0.3615135,0.24955928,B cell,0,D5
0.3168075,0.25524062,B cell,0,D5
0.37446702,0.28462088,B cell,0,D5
0.38641465,0.2997797,B cell,0,D5
0.36091685,0.27855992,B cell,0,D5
0.47041988,0.26565963,Plasma cell,0,D5
0.43284762,0.34467876,Plasma cell,0,D5
0.36667693,0.26503593,B cell,0,D5
0.3918258,0.28313684,B cell,0,D5
0.37687963,0.27847964,B cell,0,D5
0.31437993,0.24006069,B cell,0,D5
0.38127005,0.23934102,B cell,0,D5
0.37229407,0.25235707,B cell,0,D5
0.35161853,0.21831858,B cell,0,D5
0.40560675,0.31817627,B cell,0,D5
0.39701247,0.31920862,B cell,0,D5
0.3479625,0.2641179,B cell,0,D5
0.3791238,0.27063167,B cell,0,D5
0.45656604,0.35062683,Plasma cell,0,D5
0.31766868,0.23897648,B cell,0,D5
0.40432882,0.36872768,T cell,0,D5
0.34671628,0.25722903,B cell,0,D5
0.33398974,0.26248693,Plasma cell,0,D5
0.39244556,0.29981637,B cell,0,D5
0.37352824,0.26695335,B cell,0,D5
0.38986778,0.30983257,B cell,0,D5
0.4017406,0.2765503,B cell,0,D5
0.4051181,0.34994656,Plasma cell,0,D5
0.38508964,0.2597586,B cell,0,D5
0.3892691,0.28939962,B cell,0,D5
0.2870878,0.26039886,B cell,0,D5
0.32406235,0.22807705,B cell,0,D5
0.34959435,0.2594248,B cell,0,D5
0.36063302,0.2735939,B cell,0,D5
0.36290246,0.28802598,B cell,0,D5
0.3541534,0.26448148,Plasma cell,0,D5
0.35366905,0.24980891,B cell,0,D5
0.3694352,0.32150137,B cell,0,D5
0.4775027,0.34835994,B cell,0,D5
0.30745977,0.25531197,B cell,0,D5
0.4141606,0.3073324,Plasma cell,0,D5
0.35446954,0.26297474,B cell,0,D5
0.3231573,0.25733948,B cell,0,D5
0.43101978,0.2921766,B cell,0,D5
0.43471146,0.4147001,B cell,0,D5
0.33760673,0.26819503,B cell,0,D5
0.35678542,0.2530756,Plasma cell,0,D5
0.40536606,0.30638045,B cell,0,D5
0.47541052,0.29966187,Plasma cell,0,D5
0.28844094,0.22943711,B cell,0,D5
0.40767217,0.2728318,B cell,0,D5
0.36155337,0.2900049,B cell,0,D5
0.36753428,0.26611733,B cell,0,D5
0.37224674,0.28358948,B cell,0,D5
0.3983807,0.28344202,B cell,0,D5
0.3473475,0.31299055,B cell,0,D5
0.3412751,0.28083795,B cell,0,D5
0.42433858,0.29445308,Plasma cell,0,D5
0.43676728,0.33253765,Plasma cell,0,D5
0.30484188,0.24684155,B cell,0,D5
0.32564104,0.26082087,B cell,0,D5
0.3971269,0.27461892,Plasma cell,0,D5
0.32834625,0.28903997,B cell,0,D5
0.41828036,0.31566817,B cell,0,D5
0.3878184,0.2500229,B cell,0,D5
0.3600459,0.23626077,B cell,0,D5
0.39780682,0.29588252,B cell,0,D5
0.3659513,0.27474308,B cell,0,D5
0.43962628,0.31993347,B cell,0,D5
0.34902608,0.2897339,B cell,0,D5
0.35869747,0.27703762,B cell,0,D5
0.4015913,0.31452227,T cell,0,D5
0.39803916,0.28762025,B cell,0,D5
0.42488915,0.3135562,Plasma cell,0,D5
0.373757,0.36389744,B cell,0,D5
0.35130703,0.27559233,B cell,0,D5
0.35678858,0.27840966,B cell,0,D5
0.43172914,0.4408766,T cell,0,D5
0.36436594,0.28577912,B cell,0,D5
0.36536658,0.30520725,Plasma cell,0,D5
0.33460778,0.27237308,B cell,0,D5
0.34662873,0.27047008,B cell,0,D5
0.40480798,0.32920063,Plasma cell,0,D5
0.35359448,0.24533975,B cell,0,D5
0.39588284,0.3331775,B cell,0,D5
0.39345825,0.29838747,B cell,0,D5
0.37442935,0.2530039,B cell,0,D5
0.30096483,0.26545286,B cell,0,D5
0.3882749,0.30296898,Plasma cell,0,D5
0.379268,0.35489017,B cell,0,D5
0.36498386,0.3344971,B cell,0,D5
0.32723403,0.24220437,B cell,0,D5
0.34696728,0.25791264,B cell,0,D5
0.34964585,0.2814026,B cell,0,D5
0.28939253,0.27506316,B cell,0,D5
0.39523232,0.26808786,B cell,0,D5
0.3694173,0.28168565,B cell,0,D5
0.305045,0.23900115,B cell,0,D5
0.4702319,0.31277418,Plasma cell,0,D5
0.35195756,0.29520613,B cell,0,D5
0.4711187,0.32277405,Plasma cell,0,D5
0.4445551,0.29469717,Plasma cell,0,D5
0.39798176,0.3287282,B cell,0,D5
0.4431944,0.30310702,B cell,0,D5
0.4322164,0.3027388,B cell,0,D5
0.37010574,0.29127288,B cell,0,D5
0.36044276,0.26364672,B cell,0,D5
0.39170104,0.25737345,B cell,0,D5
0.38881862,0.3182652,B cell,0,D5
0.363222,0.27766633,Plasma cell,0,D5
0.39045566,0.3569848,T cell,0,D5
0.38229895,0.3051005,B cell,0,D5
0.40204483,0.29362404,B cell,0,D5
0.33506006,0.28073913,B cell,0,D5
0.3345726,0.23539674,B cell,0,D5
0.2890746,0.23078763,B cell,0,D5
0.46022516,0.38282323,B cell,0,D5
0.35516357,0.26606107,B cell,0,D5
0.30062884,0.23539835,B cell,0,D5
0.3426422,0.24207282,B cell,0,D5
0.35367435,0.26501572,B cell,0,D5
0.41376156,0.34730095,Plasma cell,0,D5
0.34642476,0.24181628,B cell,0,D5
0.26642632,0.20104325,B cell,0,D5
0.4126855,0.32507014,B cell,0,D5
0.41065472,0.30103868,Plasma cell,0,D5
0.35033798,0.27288342,B cell,0,D5
0.31843865,0.2623768,Dendritic cell,0,D5
0.4383235,0.3063885,B cell,0,D5
0.34556258,0.26133633,B cell,0,D5
0.40422142,0.25304854,B cell,0,D5
0.3189422,0.26341283,B cell,0,D5
0.31068242,0.2875799,B cell,0,D5
0.3819667,0.31108046,Plasma cell,0,D5
0.3873428,0.34205532,B cell,0,D5
0.37294316,0.3333034,Plasma cell,0,D5
0.4006946,0.33044887,B cell,0,D5
0.36876762,0.23071277,B cell,0,D5
0.37007934,0.31546646,B cell,0,D5
0.3240348,0.23103952,B cell,0,D5
0.3699417,0.26330495,B cell,0,D5
0.36556697,0.2254979,B cell,0,D5
0.40638041,0.3209808,B cell,0,D5
0.38886565,0.29720914,B cell,0,D5
0.36195254,0.26239824,B cell,0,D5
0.5022339,0.33942676,Plasma cell,0,D5
0.4174444,0.35053098,B cell,0,D5
0.41326123,0.3194965,B cell,0,D5
0.33024156,0.2975806,B cell,0,D5
0.47279137,0.39375007,B cell,0,D5
0.36483097,0.29132557,B cell,0,D5
0.44815308,0.32594264,B cell,0,D5
0.4180075,0.3516066,B cell,0,D5
0.34854305,0.31735516,Macrophage,0,D5
0.37883413,0.33745015,B cell,0,D5
0.2870416,0.24811429,B cell,0,D5
0.318236,0.20317543,B cell,0,D5
0.39039183,0.28822654,B cell,0,D5
0.43650907,0.32067817,Plasma cell,0,D5
0.35917825,0.2923106,B cell,0,D5
0.49854362,0.3785988,B cell,0,D5
0.36497688,0.27177346,Plasma cell,0,D5
0.3443898,0.28368747,B cell,0,D5
0.32240063,0.2508117,B cell,0,D5
0.4250027,0.36174846,B cell,0,D5
0.4001009,0.2854972,B cell,0,D5
0.3741781,0.336232,T cell,0,D5
0.34219313,0.29621696,B cell,0,D5
0.38456553,0.3081975,B cell,0,D5
0.23682725,0.21166533,B cell,0,D5
0.43648303,0.34937537,B cell,0,D5
0.39804935,0.30922824,Macrophage,0,D5
0.40261787,0.29372078,Plasma cell,0,D5
0.39989352,0.30936158,Plasma cell,0,D5
0.39452302,0.28618336,B cell,0,D5
0.36506367,0.30604768,Plasma cell,0,D5
0.41408885,0.28929752,Plasma cell,0,D5
0.45448625,0.36433846,Plasma cell,0,D5
0.36314833,0.2541262,Plasma cell,0,D5
0.38134462,0.30535752,Macrophage,0,D5
0.43675578,0.32065022,Plasma cell,0,D5
0.39538032,0.31181443,Plasma cell,0,D5
0.407031,0.339369,B cell,0,D5
